7185;;;AMALIA ROSSO - SWISS PROFESSIONAL SCHOOL;AMALIA;Via Cantonale;3;6900;Lugano;;La costruzione, la gestione e il supporto delle strutture (intese come aule, sale, servizi igienici e infrastrutture logistiche connesse) e dei servizi (segnatamente quelli offerti da corpo insegnanti, addetti alla sicurezza e alle pulizie, ecc.) legati all'attivit? di formazione professionale e di formazione continua nel campo del turismo, nel settore alberghiero e nella ristorazione, come pure nel campo artistico e musicale per il settore dell'intrattenimento, al fine di agevolare l'accesso alla qualificazione professionale della popolazione locale senza sufficienti risorse proprie. La fondazione non ha scopi di lucro.
7183;Christian und Inge Kracht Stiftung;;;KRACHT;Titlisstrasse;17;8032;Zürich;;Zuwendungen für wohltätige und gemeinnützige Zwecke nach freiem Ermessen des Stiftungsrates für folgende Zwecke: Die Stiftung bezweckt, schwer bzw. unheilbar kranken oder sterbenden Menschen und/oder deren Angehörigen gegen das Lebensende eine Betreuung und insbesondere eine Begleitung zu ermöglichen. Der Zweck soll den betroffenen Menschen in ihrer schwierigen Lebenssituation eine menschliche, psychologische, soziale und/oder spirituelle Unterstützung zur Verfügung zu stellen, damit sie sich eine optimale Lebensqualität möglichst lange erhalten können mit dem Ziel ein gutes Weiterleben und ein Sterben in Würde und in Selbstbestimmung zu erreichen. Sie hilft den betroffenen Menschen, die Angst vor dem Sterben abzubauen und Vertrauen aufzubauen. Damit verbunden ist die Erkenntnis, dass nicht jede Krankheit heilbar ist und die Medizin sich an der Realität einer Krankheitsentwicklung und an den Vorstellungen der betroffenen Menschen orientieren sollte. Die Stiftung fördert insbesondere Institutionen und fachlich ausgebildete Private, welche unmittelbar die betroffenen Menschen fachlich kompetent und angemessen begleiten und/oder betreuen. Sie kann auch eigene Einrichtungen, die ihrem Zweck dienen, errichten und unterhalten. Sofern die vorgehenden Zwecksetzungen nicht ausreichen, bezweckt die Stiftung generell die Förderung der sogenannten Palliativen Care. Die Stiftung ist im Rahmen der Zwecksetzung in der ganzen Schweiz tätig. Die Stiftung verfolgt weder Erwerbs- noch Selbsthilfezwecke. Sie erstrebt keinen Gewinn.
7198;Dr. Hans Durrer Stiftung;;;HANS DURRER;Gotthardstrasse;20;6300;Zug;;Die Stiftung bezweckt die gemeinnützige Tätigkeit in den Bereichen Nachwuchsförderung im Sport, Tierschutz, Natur- und Heimatschutz, Soziales und Humanitäres sowie Unterstützung und Förderung von gemeinnützigen Projekten und gemeinnützigen Institutionen in den Bereichen Nachwuchsförderung im Sport, Tierschutz, Natur- und Heimatschutz, Soziales und Humanitäres. Der Stiftungsrat kann und soll innerhalb von diesen Zwecken bzw. Wirkungsbereichen Schwerpunkte bilden. Die Stiftung ist ausschliesslich in der Schweiz tätig. Die Stiftung ist konfessionell und politisch unabhängig. Die Stiftung ist strikt gemeinnützig tätig, verfolgt keinerlei kommerzielle Zwecke und erstrebt keinen Gewinn. Gesuche um Änderung von Organisation und Zweck der Stiftung gemäss Art. 85 und 86 ZGB sin der zuständigen Aufsichtsbehörde durch den Stiftungsrat zu unterbreiten. Nachträgliche Zweckänderungen durch den/die Stifter bleiben im Rahmen von Ar. 86a ZGB vorbehalten, soweit der gemeinnützige Zweck beibehalten wird.
7200;BOS Platform Stiftung (BOS Platform Foundation);;;BOS;Gubelstrasse;11;6300;Zug;;Der Zweck der Stiftung ist die Förderung und Entwicklung von neuen Technologien und Applikationen, insbesondere in den Bereichen von neuen offenen und dezentralisierten Softwarearchitekturen. Im Vordergrund - aber nicht ausschliesslich - steht dabei die Förderung und Entwicklung der so genannten BOS Plattform und / oder des entsprechenden Protokolls und der entsprechenden Technologien, sowie die Förderung und Unterstützung von Applikationen unter Anwendung dieser Plattform und / oder dieses Protokolls. Zu diesem Zweck kann die Stiftung - ,,geeignete Forschungs- und Entwicklungsaktivitäten sowie ,,Projekte unterstützen und finanzieren, -,,in der Öffentlichkeit die BOS Plattform, BOS Applikationen, ,,und / oder das entsprechende Protokoll anpreisen und diese ,,schulen, -,,digitale Informationseinheiten herausgeben, entgegennehmen, ,, verwenden und aufbewahren (keine spekulativen ,,Handelstätigkeiten), -,,mit verschiedenen Unternehmen, Partnern, Banken, dem ,,Regulator, Behörden oder anderen Dritten zu Gunsten des BOS ,,Ökosystems in Kontakt treten, -,,erhaltene Beträge ausgeben und sich an Gesellschaften ,,beteiligen, -,,Markenrechte und andere IP-Rechte oder Lizenzrechte erwerben, ,, halten oder vergeben, -,,Konferenzen oder andere Veranstaltungen organisieren, die BOS ,, Plattform, BOS Applikationen, und/ oder das entsprechende ,,Protokoll unterstützen und bekannt machen, -,,Alle Geschäfte tätigen und fördern und / oder sich an allen T,, ransaktionen beteiligen, und allgemein alle Handlungen ,,vornehmen, welche notwendig, angemessen, in einem ,,Zusammenhang stehen oder wünschenswert sind, um die hier ,,beschriebenen Ziele zu erreichen oder zu fördern. Die Stiftung kann die Erfüllung ihrer Aufgaben auch anderen Organisationen übertragen, solche schaffen und / oder bestehende fördern. Die Stiftung hat keinen Erwerbszweck und erstrebt keinen Gewinn. Im Rahmen der Zwecksetzung kann die Stiftung im In- und Ausland tätig sein. Der Stifter behält sich das Recht zur Änderung des Stiftungszwecks nach Art. 86a ZGB ausdrücklich vor.
7203;;Fondation Internationale Soi Dog (Soi Dog International Foundation);;SOI DOG;Postfach 440;;1211;Gen?ve 12;;La Fondation a pour but d'améliorer le bien-?tre des animaux sans abri, négligés et maltraités, en s'appuyant sur le travail pionner de la Fondation Soi Dog en Asie. L'intention des fondateurs est de mettre fin au commerce de la viande de chien, ainsi que de réagir aux urgences et catastrophes en mati?re de bien-?tre animal. La Fondation agira comme organisation faîti?re pour les Organisations Soi Dog nationales (pays donateurs et bénéficiaires) en Asie et ailleurs dans le monde. Le but de la Fondation comprend la coordination des recettes et des dépenses des pays donateurs et bénéficiaires. La Fondation se conduira de mani?re indépendante, impartiale et objective dans ses rapports avec le gouvernement, les partis politiques et autres organisations. La Fondation n'a pas de but lucratif et ne vise aucun gain. Dans le cadre des buts fixés par le Conseil de fondation, la Fondation oeuvre sur le territoire suisse et ? l'étranger.
7205;;Red Sea Foundation;;RED SEA;Grand-Rue;25;1204;Gen?ve;;"La Fondation est une institution suisse qui a pour but de promouvoir le commerce régional dans les pays bordant la Mer Rouge, favoriser par une action commune la croissance économique de la région, y faciliter le commerce et en assurer la prospérité et le développement durable. La Fondation organise sous ses auspices - en présence de personnalités dirigeantes de l'économie, de la politique, de la science et de la société civile - des rencontres et des événements internationaux lors desquels les enjeux globaux en la mati?re sont évoqués et finance des recherches dans ces m?mes domaines. La Fondation est indépendante. Dans le respect du but qui est le sien, la Fondation peut créer, localement ou ? l'échelle internationale, de nouvelles institutions ou sociétés dépendant d'elle ; elle peut aussi participer ? des entités existantes. De mani?re plus générale, la Fondation peut effectuer toutes opérations se rapportant directement ou indirectement ? son but."
7187;Stiftung Incontro;;;INCONTRO;Hofstrasse;22;8032;Zürich;;Die Stiftung bezweckt in ausschliesslich gemeinnütziger Weise und ohne Erwerbs- und Selbsthilfeabsicht im Inland Begegnungs-, Partizipations- und Integrationsmöglichkeiten für Migrantinnen und Migranten, einkommensschwache junge Menschen in Ausbildung und bedürftige ältere Menschen zu schaffen, welche die soziale Isolation verhindern und den Austausch untereinander sowie in der Nachbarschaft oder in Betrieben ermöglichen und fördern, unter Respektierung von Individualität und persönlichen Bedürfnissen der Einzelnen. Die Stiftung kann diesbezüglich in der ganzen Schweiz Projekte unterstützen oder lancieren, die Bildung, Sprachenerwerb, Arbeitsintegration, Wohnintegration und Begegnungsorte fördern. Es können zu diesem Zweck für Bedürftige auch Wohnungen gezielt verbilligt, die Inanspruchnahme von Dienstleistungen finanziell unterstützt und Kursgelder bezahlt oder die Miete von Begegnungs-, Schulungs- und Gemeinschaftsräumen vollständig übernommen werden. Überdies soll der Austausch von älteren Menschen mit jungen Menschen in Ausbildung und/oder Menschen, bei denen die soziale Integration im Vordergrund steht, die entweder im selben Haus oder im gleichen Quartier leben bzw. im gleichen Betrieb arbeiten, gefördert werden. Die Stifterin behält sich das Recht vor, frühestens nach 10 Jahren den Zweck der Stiftung im Rahmen von Art. 86a ZGB zu ändern, wobei der geänderte Zweck wiederum ausschliesslich gemeinnützig sein muss.
7188;;Swiss Glaucoma Research Foundation (Fondation suisse pour la recherche sur le glaucome);;SWISS GLAUCOMA;Avenue de l'Elysée;40;1006;Lausanne;;La fondation a pour but de mener des programmes de recherches sur la maladie du glaucome ainsi que la diffusion d'informations et la promotion de santé oculaire liée au glaucome. La recherche peut s'effectuer sur différents sites en Suisse et ? l'étranger. Le but des programmes de recherches vise ? améliorer le diagnostic, la prévention ainsi que tous les types de traitement de ladite maladie. Elle est une fondation de pure utilité publique, sans but lucratif.
7189;;TOMORROW FOUNDATION;;TOMORROW;rue du Commerce;4;1204;Gen?ve;;La Fondation a pour but de donner acc?s ? des technologies existantes et d'organiser des actions de formation et d'assistance ciblées ayant un faible co?t mais générant un impact économique et social majeur en améliorant significativement les conditions de vie quotidienne et le niveau de compétence des populations africaines dans le domaine de la santé, l'éducation, l'énergie et l'agriculture. La fondation n'a pas de but lucratif et ne vise aucun gain.
7193;;Olympic Refuge Foundation;;OLYMPIC;Route de Vidy;9;1007;Lausanne;;"La fondation a pour but : a),,d'initier des programmes sportifs ? l'attention des enfants, des jeunes et des populations vulnérables et contribuant ? leur protection, ? leur santé, ? leur bien-?tre, ? l'égalité entre les sexes, ? l'intégration, au développement des jeunes, ? l'éducation, ? l'inclusion sociale et ? la promotion de la paix ; ,, b),,de soutenir la création ou la remise en état d'infrastructures sportives accessibles et durables au sein de communautés défavorisées ? travers le monde ; ,, c),,de soutenir la création ou la remise en état d'espaces de jeux sans risques et la pratique du sport sans harc?lement ni abus. ,, Pour atteindre son but, tel qu'énoncé sous a) ? c) ci-dessus, la fondation peut notamment : ,, i),,promouvoir le sport ? des fins de développement social ? travers le monde ; ,, ii),,augmenter les possibilités pour les enfants, les jeunes et les populations vulnérables, telles que les réfugiés, les migrants, les déplacés internes, les personnes handicapées et les groupes marginalisés ? travers le monde, d'exercer des activités physiques et sportives ; ,, iii),,promouvoir la sécurité dans le sport ;,, iv),,combattre toute forme de discrimination, telle que celle fondée sur la race, la couleur, le sexe, l'orientation sexuelle, la langue, la religion, les opinions politiques ou autres, l'origine nationale ou sociale, la fortune, la naissance ou toute autre situation. ,, D'une mani?re générale, la fondation est autorisée ? conduire toutes autres activités permanentes ou temporaires, en Suisse ou ? l'étranger, en relation directe ou indirecte avec son but, et ? coopérer avec toute autorité ou tierce partie afin d'assurer le succ?s et la durabilité des différents projets qu'elle met en ?uvre. ,, Pour atteindre son but, la fondation est en droit notamment de conclure tous contrats, d'acquérir et d'aliéner, ? titre onéreux ou gratuit, tous droits, toutes choses mobili?res, ainsi que tous immeubles quelconques, en Suisse ou ? l'étranger. Elle peut confier l'exécution de tout ou partie de ses activités ? des tiers."
7209;Stiftung Farald von Wedekind;;;FARALD;Neumühlequai;6;8001;Zürich;;Die Stiftung wird ausschliesslich für gemeinnützige Zwecke errichtet. Sie bezweckt die generelle Förderung des Tier- und Naturschutzes in der Schweiz und im Ausland. Sie engagiert sich insbesondere für den Erhalt der biologischen Vielfalt der Erde, den Schutz des Lebensraums bedrohter Wildtiere, die nachhaltige Nutzung natürlicher Ressourcen und die Eindämmung von Umweltverschmutzung. Die Stiftung kann hierfür auch andere in den Bereichen Tier- und Naturschutz etablierte gemeinnützige Institutionen mit Sitz in der Schweiz finanziell unterstützen. Die Stiftung ist somit gemeinnützig tätig und erstrebt keinen Gewinn. Sie kann als untergeordneten Nebenzweck auch Liegenschaften erwerben, halten und veräussern, doch müssen die Nettoerträge daraus ausschliesslich den gemeinnützigen Zwecken der Stiftung zugutekommen.
7208;;Fondation Kaljatra;;KALJATRA;Rue de la Gare;13;1110;Morges;;"A la mémoire de - Aram-Bedros Kalenderian, grand-p?re du fondateur, qui fut le seul de sa famille, avec sa femme Victoria, ? échapper de justesse au massacre des Arméniens par les Turcs, dans son village d'origine du début du 20?me si?cle; - Denise Jaton, née Kalenderian, m?re du fondateur, qui au prix de grands sacrifices et d'angoisses récurrentes dus ? la guerre aux fronti?res et aux persécutions, est néanmoins parvenue, avec l'appui moral et financier de sa m?re, ? élever son fils et lui assurer de bonnes études et - Georgette Trakaki, née Motti, belle-m?re du fondateur, qui, dans une Gr?ce ravagée par la guerre civile, la disette et le manque d'argent, a su faire survivre sa famille, dont ses deux filles Catherine et Frosso, dans un quartier d'Ath?nes o? l'on se battait dans les rues; la fondation a pour but de prodiguer indirectement, par le biais de son soutien financier ? des médecins, une assistance médicale neutre, en dehors de toute considération ethnique, politique ou religieuse, ? toutes populations en danger ou dans le besoin, notamment en raison de conflits armés, crises sanitaires, catastrophes naturelles, exclusion, etc, et ce dans le monde entier. A cette fin, la fondation versera notamment chaque année un montant de dix mille francs (10'000 fr.), voire ponctuellement d'avantage si l'évolution de sa fortune le permet, ? un médecin de Médecins sans fronti?res, Médecins du Monde ou toute autre organisation poursuivant un but similaire ou de réputation semblable, sans tenir compte de sa nationalité, ni de son orientation politique ou religieuse, mais ? la condition qu'il ait effectué un séjour d'au moins une année sur le terrain pour venir en aide et soigner les populations visées par le but de la fondation. Cet appui financier a notamment pour but de permettre au médecin qui le recevra de faciliter son retour ? la vie civile et sa réinsertion. La fondation ne poursuit aucun but lucratif."
7210;Stiftung M <(>&<)> M (Migranten und Musik);;;M & M;Reussport;16;6004;Luzern;;"Die Stiftung bezweckt einkommensschwachen Migranten mit geringem Vermögen sowie sonstige finanziell benachteiligte Personen den Zugang zu Kultur insbesondere der klassischen Musik zu ermöglichen; Vergabe von Beiträgen für Konservatorien, Ausbildungen, Eintritte für kulturelle Anlässe oder ähnliches; die Stiftung ist in der ganzen Schweiz und in Entwicklungsländern, nicht aber in andern Staaten aktiv."
7211;"Le Nerima ""läbe, lehre, lache"", Stiftung für bedürftige Kinder";;;NERIMA;Eichwaldstrasse;7;6005;Luzern;;Die Stiftung bezweckt die Unterstützung von in Not geratenen, bedürftigen Kindern und Jugendlichen im In- und Ausland. Die Stiftung gewährt finanzielle Beiträge insbesondere an direkt Betroffene oder an Organisationen und Einrichtungen, die Betroffene im Sinne des Stiftungszweckes unterstützen. Die Stifter behalten sich eine Zweckänderung vor (Art. 86a ZGB). Die Stiftung verfolgt keinen Erwerbszweck und erstrebt keinen Gewinn.
7214;Bullens Heimann <(>&<)> Friends-Stiftung;;;BULLENS HEIMANN;Baarerstrasse;78;6300;Zug;;"Die Bullens Heimann & Friends-Stiftung (Bullens Heimann & Friends Foundation) verfolgt im In- und Ausland ausschliesslich gemeinnützige Zwecke, die durch Bildung der hilfsbedürftigen jüngeren Generationen die örtliche soziale, wirtschaftliche, kulturelle und ökologische gesellschaftliche Strukturen stärken. Im Rahmen dieses Zweckes der Stiftung verfolgt sie im Einzelnen insbesondere die folgenden, nicht abschliessend aufgezählten Ziele: Die Stiftung unterstützt Projekte in verschiedener Hinsicht, insbesondere: "",,In sozialer Hinsicht: die Unterstützung von Projekten, die ,,mehr Solidarität und Liebe in der Gesellschaft bringen. "",,In wirtschaftlicher Hinsicht: die Förderung von Projekten, ,,die die Bildung fördern von hilfsbedürftigen Kindern und ,,Jugendlichen. "",,In kultureller Hinsicht: die Förderung der kulturellen ,,Vielfalt durch Ausbildung und Projekten in Kunst, Musik und ,,Wissenschaft und deren Umsetzung, Vermittlung und ,,Verbreitung. "",,In ökologischer Hinsicht: die Förderung von Ausbildung und ,, Projekten für die Erhaltung natürlicher Landschaften und der ,, biologischen Vielfalt. "",,Beratung und Hilfeleistung zugunsten von Personen, Projekten ,,oder Institutionen, die gleiche oder ähnliche Ziele wie die ,,Bullens Heimann & Friends-Stiftung (Bullens Heimann & Friends ,,Foundation) verfolgen. Die Stiftung hat gemeinnützigen Charakter und verfolgt keinerlei Erwerbszweck."
7218;Stiftung Wali Dad;;;WALI;Erlenmatte;14;8832;Wollerau;;Die Stiftung verfolgt und unterstützt die nachfolgenden gemeinnützigen Zwecke: a),,Ausbildungs- und Bildungsförderung, namentlich auch Talentförderung. b),,Geistiges und kulturelles Schaffen sowie dessen Vermittlung, einschliesslich handwerklicher Arbeit zu kulturellem Zweck. c),,Altersarbeit, d.h. Hilfestellung an alte, betreuungsbedürftige Personen, unter Einschluss von Hilfe gegenüber Angehörigen und Mitbetroffenen. Der Stiftungsrat ist in der Gewichtung dieser Teilzwecke frei. Die Stiftung kann in Erfüllung ihrer Zwecke eigene Projekte verfolgen oder bestehende Institutionen unterstützen und wissenschaftliche Arbeiten bzw. Publikationen in diesen Bereichen unterstützen. Die Stiftung wirkt vorwiegend in der Schweiz. Dem Teilzweck Ausbildungs- und Bildungsförderung kann sie auch im Ausland durch Unterstützung ausgewiesener gemeinnütziger, auch humanitärer Projekte und Institutionen nachleben.
7222;Stiftung Lebendige Höfe;;;LEBENDIGE HÖFE;Hofmattweg;16;4144;Arlesheim;;1Die Stiftung bezweckt die Erhaltung und Förderung des Biolandbaus in der Schweiz, insbesondere des biodynamischen Landbaus im Sinne des Koberwitzer Kurses von Rudolf Steiner. Biologische und biodynamische Bewirtschaftung erfordert lange Zeitbogen, um erfolgreich zu sein. Bereits seit vielen Jahren biologisch oder biodynamisch arbeitende Landwirtschaftsbetriebe sollen mit ihrem bereits erreichten Hoforganismus und ihrer Bodenfruchtbarkeit erhalten bleiben. Der Zweck der Stiftung soll durch den Erwerb von bestehenden biologisch und biodynamisch bewirtschafteten oder sich in Umstellung befindlichen landwirtschaftlichen Betrieben und deren Zurverfügungstellung an geeignete Selbstbewirtschafter erreicht werden. 2Die Stiftung hat gemeinnützigen Charakter und verfolgt keinerlei wirtschaftlichen Zwecke. Zur Wahrung des Zwecks wird Grund und Boden dauerhaft von der Stiftung gehalten. Jede Veräusserung oder sonstige Veränderung der wirtschaftlichen Zugehörigkeit der von der Stiftung erworbenen landwirtschaftlichen Grundstücke oder landwirtschaftlichen Gewerben steht unter dem Vorbehalt der einschlägigen gesetzlichen Bestimmungen, insbesondere des Bundesgesetzes über das bäuerliche Bodenrecht (BGBB) vom 4. Oktober 1991.
7217;BA-BAPUJI Stiftung;;;BAPUJI;St. Alban-Vorstadt;21;4052;Basel;;Die Stiftung bezweckt die direkte oder indirekte Unterstützung, Förderung und Gründung von Wohngemeinschaften für Jung und Alt in der Schweiz und im Ausland. Die Stiftung kann auch Grundstücke erwerben. Die Stiftung hat gemeinnützigen Charakter und verfolgt keinerlei Erwerbszweck.
7219;Future Directions Foundation;;;FUTURE;Baarerstrasse;8;6300;Zug;;"Die Stiftung bezweckt: a),,Initiativen, Projekte und dergleichen im Bereich Gesundheit und Wohlbefinden in der Schweiz und im Ausland zu fördern und unterstützen; b),,die Ausbildung von jüdischen Bräuchen, Sitten und Traditionen zu fördern und unterstützen, um Toleranz und Verständnis in der Schweiz und im Ausland aufzubauen; und c),,Initiativen im Bereich sozialer Reformen in der Schweiz und im Ausland zu fördern und unterstützen. Die Stiftung kann die Erfüllung ihres Zwecks auch anderen Organisationen, Stiftungen, Instituten und Hilfswerken im In- und Ausland übertragen, unter Zurverfügungstellung der hierfür notwendigen Beträge. Die Stiftung kann selbst solche Organisationen, Institute und Hilfswerke im In- und Ausland errichten und betreiben. Sie kann überdies im In- und Ausland Zweigniederlassungen errichten. Die Stiftung verfolgt keine kommerziellen Zwecke und erstrebt keinen Gewinn."
7234;Fondation Oroborus;;;OROBORUS;Zürcherstrasse;33;8852;Altendorf;;Die Stiftung bezweckt die Ausbreitung, Nutzbarmachung, Anwendung und Entwicklung der Kybernetik in Anwendung auf Management (Management-Kybernetik). Ihre Objekte sind soziale Systeme, also Organisationen im Business- wie auch im Non-Business-Bereich, sowie die Individuen, die in diesen Organisationen Verantwortung tragen. Ihren Zweck erreicht die Stiftung in der Verbreitung praktischer Anwendungen von kybernetischen Prinzipien (wie zum Beispiel Feedback, Rekursivität, Selbstorganisation-Regulation, Homöostase), Modellen und Methoden. Die Stiftung verbreitet diese Prinzipien, Modelle und Methoden primär, aber nicht ausschliesslich, über Publikationen, Referate, Ausbildung und Beratungsleistung. Die Stiftung kann ihre Tätigkeit auf andere Bereiche ausdehnen, soweit diese mit dem vorgenannten Zweck in naher Verbindung stehen. Die Stifterin behält sich das Recht vor, nach Ablauf von mindestens 10 Jahren seit der Errichtung der Stiftung deren Zweck zu ändern (Art. 86a ZGB).
7235;;Fondation Veerni;;VEERNI;Rue du Scex;4;1950;Sion;;La Fondation a pour but : -,,de favoriser la réalisation de projets relatifs ? l'éducation des jeunes filles dans les territoires reculés du Rajasthan. -,,de soutenir des jeunes filles ? gagner leur autonomie et les aider ? construire leur communauté. Autant que possible, la Fondation développera des projets permettant un encadrement des jeunes filles au travers d'internats ou de soutiens aux écoles secondaires. La Fondation pourra collaborer et financer des projets élaborés par des organismes spécialisés et de qualité dans ce domaine spécifique. La Fondation ne poursuit pas de but lucratif. Sur requ?te de la Fondatrice ou en raison d'une disposition ? cause de mort prise par celle-ci, l'autorité compétente peut modifier le but de la fondation aux conditions posées par l'article 86a au Code Civil Suisse.
7236;;Fondation ArtTech;;ARTTECH;Route des Téléphériques;;3963;Crans-Montana;;La fondation d'intér?t public a pour but non lucratif de promouvoir la recherche académique, l'innovation technologique, l'art et la culture, sous toutes leurs formes et de toutes mani?res, sur le plan national et international, de contribuer ? préserver et valoriser le patrimoine culturel, ainsi que de créer et favoriser des environnements appropriés ? la création et au développement d'entités dans ces domaines. Dans le cadre de son but, la fondation rassemble en particulier les personnalités et acteurs des domaines concernés au sein d'une plateforme de rencontres et d'échanges, notamment par l'organisation de conférences et de forums. Elle peut effectuer toute opération se rapportant directement ou indirectement ? son but.
7230;Jenisch-sintisches Kulturerbe;;;JENISCH;Hermetschloostrasse;73;8048;Zürich;;Die Stiftung bezweckt den Erhalt aller Objekte, Archivalien, Bilder und Dokumente zur Geschichte der Schweizer Jenischen und Sinti in ihrem Besitz für die Nachwelt. Die Bestände sollen durch die Stiftung gepflegt, geschützt, erschlossen, soweit sinnvoll öffentlich bekanntgemacht werden, und weitere Bestände können gesammelt werden. Die Stiftung ist gemeinnützig und verfolgt weder Erwerbs- noch Selbsthilfezwecke.
7231;FREDY'S PLANTATION STIFTUNG;;;PLANTATION;Moosstrasse;25;8954;Geroldswil;;"Die Hauptanliegen der FREDY'S PLANTATION STIFTUNG sind die Aufforstung von Brach- und Savannenland in der Elfenbeinküste (Republik Cote d'Ivoire) zur Vermeidung von Wüstenbildung und die damit verbundene Bindung von Kohlestoff (C) für die anschliessende Freisetzung von möglichst grossen Mengen an Sauerstoff (02). Die Aktivitäten vor Ort sollen in Abstimmung mit den lokalen Kommunen geplant und umgesetzt werden. Das für die Zwecke der FREDY'S PLANTATION STIFTUNG benötigte Land kann gekauft, gepachtet oder von Dritter Seite zur Verfügung gestellt werden. Je nach Klima und Bodenverhältnis sollten bis zu 25 verschiedene Nutzpflanzen nach biologischen Richtlinien im Waldgartensystem nach dem Vorbild der bereits bestehenden Flächenangebaut werden. Auch die Permakultur nach dem Modell von Sepp Holzer soll bei der Planung des Anbaus nach Möglichkeit berücksichtigt werden. Weitere Schwerpunkte der Stiftung sind die kontinuierlichen Schulungen mit dem Zweck der Hilfe zur Selbsthilfe. Die Veredelung und Fermentierung von Bio Kakao und die Fischzucht gehören ebenfalls zu den Kernaufgaben, wie auch eine artgerechte, natürliche Bienenhaltung und ein biologischer und umweltbewusster Salat- und Gemüseanbau verbunden mit einer optimalen Kompostwirtschaft. Die nachhaltige Produktion der diversen Erzeugnisse dient der Selbstversorgung der Einwohner; soweit landwirtschaftliche Erzeugnisse vermarktet werden, soll dies der Erfüllung bzw. Finanzierung der vorgenannten Stiftungszwecke dienen. Die Stiftung hat gemeinnützigen Charakter und verfolgt keinerlei Erwerbszweck. Der Stifter behält sich gestützt auf Art. 86a ZGB und unter Beachtung der gesetzlichen Voraussetzungen ausdrücklich das Recht vor, den Zweck der Stiftung abzuändern."
7233;;Fondation EVERGETE;;EVERGETE;Rue de Jargonnant;2;1207;Gen?ve;;La Fondation a pour but de préserver, conserver, restaurer et mettre en valeur des éléments du patrimoine architectural, culturel et artistique en Suisse et ? l'étranger, notamment des monuments ou des biens présentant un intér?t historique, artistique ou architectural, ainsi que l'organisation de tous types d'év?nements en lien avec le but susvisé. La Fondation n'a pas de but lucratif. La Fondation peut soutenir directement ou indirectement toutes autres institutions sans but lucratif ayant un but similaire.
7224;Stiftung KORA Raubtierökologie und Wildtiermanagement;;;KORA;Thunstrasse;31;3074;Muri b. Bern;;"Die Erhaltung der Wildtiere, namentlich der Raubtiere (Carnivora) in der Kulturlandschaft. Der Zweck der Stiftung wird namentlich verfolgt durch: "",,Erarbeiten von Grundlagen für den Vollzug des Bundesgesetzes über die Jagd und den Schutz wildlebender Säugetiere und Vögel (Jagdgesetz JSG), den zugehörigen Verordnungen und Konzepten. "",,Beraten und Unterstützen des Bundes und der Kantone beim Vollzug. "",,Beratung und Mitarbeit bei der grenzüberschreitenden Zusammenarbeit und der Umsetzung internationaler Konventionen. "",,Überwachen von Wildtierbeständen, namentlich der grossen Raubtiere. "",,Bereitstellen von Information über die erarbeiteten Grundlagen für Bund, Kantone und die Öffentlichkeit. Zu diesem Zweck betreibt die Stiftung ein Forschungs- und Beratungsinstitut. Die Stiftung hat keinen Erwerbszweck und erstrebt keinen Gewinn. Sie ist ausschliesslich gemeinnützig tätig. Der Stifter behält sich ausdrücklich das Recht gemäss Art. 86a ZGB zur Zweckänderung vor (vgl. im Übrigen Art. 15 hienach)."
7226;;PHILIA FOUNDATION;;PHILIA;Rue du Rhône;42;1204;Gen?ve;;La fondation a pour but le soutien financier de projets humanitaires dans les pays en voie de développement en général et en particulier dans les pays du continent africain, dans les domaines de la santé et de l'éducation. Elle soutient des projets planifiés, réalisés et évalués en étroite collaboration entre la fondation et des associations d'utilité publique actives dans les pays concernés. La fondation réalise également ses propres projets et m?ne des projets en partenariat avec d'autres organisations, en privilégiant les structures locales existantes. Dans le cadre des buts fixés, la fondation peut oeuvrer en Suisse et ? l'étranger. La fondation n'a pas de but lucratif et ne vise aucun gain. Son seul but sera de servir l'intér?t public. La fondatrice se réserve expressément le droit de modifier le but en vertu de l'article 86a du Code civil suisse ou provision équivalente actuellement en vigueur.
7227;;Fondation MAY-OUI;;MAY-OUI;Rue des Noirettes;40;1227;Carouge GE;;La Fondation a pour objectif d'apporter un soutien financier ? long terme ? des projets dédiés ? la promotion de l'éducation intellectuelle, morale, éthique et culturelle des enfants, d?s leur plus jeune âge. Dans ce cadre des buts fixés, la fondation oeuvre en Suisse et ? l'étranger. La fondation n'a pas de but lucratif et ne vise aucun gain.
